Event,Site,Date,Round,White,Black,Result,CurrentPosition,Timezone,ECO,ECOUrl,UTCDate,UTCTime,WhiteElo,BlackElo,TimeControl,Termination,StartTime,EndDate,EndTime,Link,Moves
Live Chess,Chess.com,2023.08.08,-,TimofeevAr,MagnusCarlsen,0-1,6R1/2K5/2B5/p7/6rk/6p1/8/8 w - -,UTC,B47,https://www.chess.com/openings/Sicilian-Defense-Taimanov-Bastrikov-Variation...8.Bd3-d5-9.O-O-Nf6,2023.08.08,16:21:54,2842,3241,180+1,MagnusCarlsen won on time,16:21:54,2023.08.08,16:31:08,https://www.chess.com/game/live/85250608615,e4 c5 Nc3 Nc6 Nf3 e6 d4 cxd4 Nxd4 Qc7 f4 a6 Nxc6 bxc6 Bd3 d5 O-O Nf6 Kh1 Bb7 Qe2 Be7 Bd2 c5 exd5 exd5 Rae1 Kf8 b3 Bd6 h3 h5 Nd1 c4 bxc4 dxc4 Bxc4 Ne4 Qd3 Nxd2 Qxd2 Rh6 Bd3 Rf6 f5 Bg3 Re2 Kg8 Nf2 Rd8 Ne4 Bxe4 Rxe4 h4 Qe2 a5 Re8+ Rxe8 Qxe8+ Kh7 a4 Qc5 Qe2 Qd4 Qe4 Qxe4 Bxe4 Rb6 f6+ g6 Bd5 Kg8 Bb3 Be5 Rf3 Bxf6 g3 hxg3 Rxg3 Kg7 Kg2 Be5 Rd3 f6 Rd5 Bc3 Rc5 Bb4 Rb5 Rd6 Kf3 Rd1 h4 Rh1 h5 g5 Kg4 Rh4+ Kf5 Rf4+ Ke6 Kh6 Rf5 Re4+ Kxf6 Bc3+ Kf7 g4 Rc5 Rf4+ Ke6 Rf6+ Ke7 Rf3 Rc6+ Kxh5 Bd5 Bb4+ Kd7 Ra3 Rc8 g3 c4 Rc3 Rg8 Kh4 Kc6 Ra3 Kb5 Rc3 Be4 Re3 Bd5 Re5 Kc6 Re1 Kb5 Rb1 Kc6 Bd2 c5 Be3 Kd6 Rd1 c6 Bf4+ Ke6 Rd4 Bf3 Bc7 Ke7 Rxa4 Kd7 Be5 c7 Rd4+ Kc6 Bxc7 Kxc7 Rf4 Bc6 Rg4
Live Chess,Chess.com,2023.08.08,-,MagnusCarlsen,wonderfultime,1-0,r7/8/2k1B1R1/1p1pB1P1/3PPP2/2P1n3/8/rRK5 b - -,UTC,A45,https://www.chess.com/openings/Indian-Game...4.c3-Nc6-5.Nd2-Qb6-6.Qb3,2023.08.08,16:37:37,3244,2980,180+1,MagnusCarlsen won by resignation,16:37:37,2023.08.08,16:45:00,https://www.chess.com/game/live/85251709333,d4 d5 Bf4 Nf6 e3 c5 c3 Qb6 Qb3 Nc6 Nd2 e6 Ngf3 Nh5 Qxb6 axb6 Bc7 c4 Bxb6 Nf6 Be2 Nd7 Bc7 b5 O-O f5 a3 Be7 Ne5 Ncxe5 Bxe5 Kf7 f4 Nb6 Nf3 Bd7 Bd1 Rhf8 Bc2 Kg8 Kf2 Na4 Rab1 g6 Rg1 Kf7 g4 Ke8 h4 Kd8 h5 Be8 hxg6 Bxg6 g5 Kd7 Rh1 Rf7 Ke1 Kc6 Kd2 Kb6 b3 cxb3 Rxb3 Ra5 Bd3 Rf8 Bf6 Bd6 Rh6 Kc6 Be5 Be7 Nh4 Rg8 Nxg6 hxg6 Rh7 Re8 Rg7 Nb6 Rxg6 Nc4+ Ke2 Bxa3 Bxf5 Bc1 Bxe6 Ra2+ Kd1 Rea8 e4 Ne3+ Kxc1 Ra1+ Rb1
Live Chess,Chess.com,2023.08.08,-,Jospem,MagnusCarlsen,0-1,R2N4/2kb4/5p2/3r4/pp6/5P2/6PK/8 w - -,UTC,B22,https://www.chess.com/openings/Alapin-Sicilian-Defense-2...e5-3.Nf3-Nc6-4.Bc4,2023.08.08,16:47:30,3051,3248,180+1,MagnusCarlsen won by resignation,16:47:30,2023.08.08,16:55:36,https://www.chess.com/game/live/85252307605,e4 c5 Nf3 Nc6 c3 e5 Bc4 Nf6 d3 Be7 Bg5 O-O Nbd2 d6 a4 Nd7 Be3 Kh8 O-O Nb6 d4 Nxc4 Nxc4 exd4 cxd4 d5 exd5 Qxd5 Rc1 cxd4 Nxd4 Nxd4 Bxd4 Rd8 Qe2 Qxd4 Qxe7 Be6 b3 Rd7 Qg5 h6 Qg3 Rad8 h3 Kg8 Rfe1 Qf6 Ne5 Re7 Re3 Qg5 Qxg5 hxg5 Rce1 Rc7 Nf3 Rd5 b4 Rc4 Re4 Rxe4 Rxe4 Kf8 a5 Rd1+ Kh2 Bd5 Re3 f6 Rc3 Rb1 Nd4 Rxb4 Rc8+ Kf7 Nf5 g6 Rc7+ Ke6 Ne3 a6 Rg7 Bc6 Rxg6 Rb5 Ng4 Rf5 Rh6 Kf7 f3 Kg7 h4 gxh4 Rxh4 Rxa5 Ne3 Re5 Nc4 Rc5 Nd6 a5 Rd4 Rd5 Rg4+ Kf8 Nc4 a4 Rh4 b5 Na5 Be8 Rh8+ Ke7 Rh7+ Ke6 Ra7 Kd6 Ra8 Bd7 Nb7+ Kc7 Nd8 b4
Live Chess,Chess.com,2023.08.08,-,MagnusCarlsen,FairChess_on_YouTube,1/2-1/2,8/8/8/8/8/4k3/6K1/8 b - -,UTC,A40,https://www.chess.com/openings/Queens-Pawn-Opening-Polish-Spassky-Gambit-Accepted-3...Bxe4-4.Nf3,2023.08.08,16:58:13,3243,3017,180+1,Game drawn by insufficient material,16:58:13,2023.08.08,17:07:40,https://www.chess.com/game/live/85252926169,Nf3 b5 e4 Bb7 Bxb5 Bxe4 d4 c6 Bd3 Bxf3 Qxf3 Nf6 c4 e6 Nc3 d5 O-O Bd6 cxd5 cxd5 Nb5 O-O Nxd6 Qxd6 Bf4 Qb6 Qe3 Nc6 Bd6 Rfc8 Bc5 Qb7 b4 a6 a3 Nd7 Rab1 g6 Rfc1 Nxc5 dxc5 Qb8 Qd2 Qe5 a4 Qd4 Qe3 Qxe3 fxe3 Ne5 Be2 Kf8 Kf1 Ke7 b5 axb5 axb5 Nd7 c6 Nb6 Rb4 f5 g4 Kd6 gxf5 gxf5 Rh4 Rc7 Bd3 Ra3 Ke2 Rg7 Rh6 Rg2+ Kf3 Raa2 Rf1 Rxh2 Rxh2 Rxh2 Rg1 Rh3+ Ke2 Rh2+ Ke1 Rh3 Kd2 Rh2+ Kc3 Rh3 Kb4 Rxe3 Ka5 Nc8 Rg8 Kc7 Bc2 Rc3 Bd1 Rc1 Bh5 Ra1+ Kb4 Rb1+ Kc5 Rc1+ Kd4 Nd6 Rg7+ Kb6 Ke5 Nxb5 Kxe6 Rxc6+ Kxf5 d4 Rxh7 Rc5+ Ke4 Rc3 Bg6 Kc5 Rh8 Re3+ Kf4 Nc3 Rc8+ Kb4 Rd8 Ne2+ Kg5 Kc3 Rc8+ Kd2 Rd8 Rg3+ Kf6 Ke3 Re8+ Kd2 Rd8 Re3 Ra8 Rf3+ Ke5 Re3+ Kf6 Nc3 Rd8 Ne4+ Ke5 Nc3+ Kxd4 Ne2+ Kc5+ Ke1 Rh8 Rc3+ Kd5 Rg3 Bf5 Rg5 Ke5 Ng3 Kf4 Rxf5+ Kxg3 Ra5 Rh1+ Ke2 Rh2+ Ke3 Rg2 Rg5+ Kh2 Rxg2+ Kxg2
Live Chess,Chess.com,2023.08.09,-,IlyaGrigorjev,MagnusCarlsen,0-1,8/8/8/8/6p1/6k1/8/6K1 w - -,UTC,D06,https://www.chess.com/openings/Queens-Gambit-Declined-Baltic-Defense-3.cxd5,2023.08.09,19:25:05,2897,3245,180,MagnusCarlsen won by resignation,19:25:05,2023.08.09,19:31:19,https://www.chess.com/game/live/85348254803,d4 d5 c4 Bf5 cxd5 Nf6 Nf3 Nxd5 Nbd2 Nb6 e4 Bg6 Be2 e6 O-O Be7 b3 O-O Bb2 Na6 Rc1 Rc8 Bxa6 bxa6 Qe2 c5 Qxa6 Bf6 Rxc5 Rxc5 dxc5 Bxb2 cxb6 axb6 Nc4 Bf6 Qxb6 Bxe4 Re1 Qa8 Qe3 Bc6 a4 Rb8 Nce5 Bxe5 Nxe5 Bxg2 Nxf7 Bd5 Ng5 Rxb3 Qe5 Rb4 h3 Rb6 Qf4 Qe8 a5 Ra6 Qe5 Qf8 Rb1 Ra8 Nxe6 Bxe6 Qxe6+ Kh8 Qe5 h6 Rb7 Re8 Qg3 Qf6 Kh2 Rf8 a6 Qxf2+ Qxf2 Rxf2+ Kg3 Ra2 a7 Kh7 h4 Kg6 Rb6+ Kh5 Rb5+ g5 hxg5 hxg5 Rb7 Ra3+ Kg2 Kh4 Rh7+ Kg4 Rb7 Ra2+ Kg1 Kg3 Rb3+ Kh4 Rb1 Rxa7 Rb4+ g4 Rb1 Ra2 Rc1 Kh3 Rc3+ Kh4 Rc1 Ra3 Rb1 Rg3+ Kh1 Rf3 Rg1 Rh3+ Kg2 Rg3+ Kh2 Rxg1 Kxg1 Kg3
Live Chess,Chess.com,2023.08.09,-,MagnusCarlsen,Tobias_Koelle,1-0,6Q1/2R5/6k1/3BK3/4P3/2n5/8/q2r4 b - -,UTC,A06,https://www.chess.com/openings/Reti-Opening-Reversed-Mexican-Defense,2023.08.09,19:31:26,3248,2975,180,MagnusCarlsen won by resignation,19:31:26,2023.08.09,19:36:55,https://www.chess.com/game/live/85348390311,Nf3 d5 Nc3 Nf6 d3 Nc6 g3 e5 Bg2 Be7 O-O O-O Bg5 d4 Bxf6 Bxf6 Ne4 Be7 c3 Be6 a3 a5 Rc1 a4 cxd4 exd4 Nc5 Bxc5 Rxc5 Qd6 Qc1 Na5 Rxc7 Nb3 Qf4 Qxf4 gxf4 Rac8 Rxb7 Rc2 Re1 Rxb2 Nxd4 Ra2 Nxe6 fxe6 Rb4 Rxa3 Bh3 Rf6 d4 Ra2 Kg2 Kf7 Rb7+ Kg6 e3 Kh6 Bg4 g5 fxg5+ Kxg5 Kg3 Rfxf2 h4+ Kh6 Bf3 Kg6 h5+ Kf6 Rxh7 Rfb2 h6 Nd2 Ba8 Kg6 Re7 Kxh6 Rxe6+ Kg7 Bd5 Ra3 Kf4 Rb1 Rxb1 Nxb1 e4 Nc3 Ke5 Ra1 Rc6 Ne2 Rc7+ Kg6 Bc4 Rc1 d5 a3 d6 Rd1 d7 Nc3 Bd5 a2 d8=Q a1=Q Qg8+
Live Chess,Chess.com,2023.08.09,-,Tobias_Koelle,MagnusCarlsen,1-0,8/1k6/8/n2r4/P3Q3/2K5/8/8 b - -,UTC,D00,https://www.chess.com/openings/Queens-Pawn-Opening-Chigorin-Alburt-Defense,2023.08.09,19:36:50,2988,3235,180,Tobias_Koelle won on time,19:36:50,2023.08.09,19:43:26,https://www.chess.com/game/live/85348893613,d4 d5 Nc3 Bf5 Bf4 e6 Nb5 Na6 e3 c6 Nc3 Nc7 Nf3 Ne7 Bd3 Bg6 h3 Nc8 O-O Bd6 Bxd6 Nxd6 Ne5 Bxd3 cxd3 O-O Rc1 f6 Nf3 Qd7 Qe2 Rad8 a3 Rfe8 b4 Ncb5 Nxb5 Nxb5 a4 Nd6 Nd2 Qf7 Nb3 a6 Nc5 Re7 f4 h5 g3 Nf5 Kh2 h4 gxh4 Nxh4 Rg1 Nf5 Rg4 Qh5 Rcg1 Qh7 Qf3 Kf7 e4 dxe4 dxe4 Nxd4 Rxg7+ Qxg7 Rxg7+ Kxg7 Qg4+ Kf8 Qh5 Kg8 e5 Rh7 Qd1 f5 Nb3 c5 Nxc5 Rg7 Nb3 Nc6 Qe2 Nxb4 Nc5 Rg6 Nxe6 Rxe6 Qg2+ Kf8 Qg5 Rde8 Qxf5+ Ke7 Qh7+ Kd8 Qxb7 a5 Qb8+ Ke7 Qc7+ Kf8 h4 Nc6 h5 Ne7 Kh3 Rh6 Kg4 Kf7 f5 Rc8 Qd7 Rc4+ Kg5 Rcc6 e6+ Rhxe6 fxe6+ Rxe6 h6 Re5+ Kf4 Rh5 Qa7 Rxh6 Qxa5 Rf6+ Ke3 Re6+ Kd3 Nc6 Qf5+ Ke7 Qg5+ Kd7 Qg1 Rd6+ Kc4 Kc7 Qg7+ Kb6 Qg1+ Rd4+ Kb3 Kc5 Kc3 Na5 Qg5+ Rd5 Qg1+ Kc6 Qg6+ Kb7 Qe4
Live Chess,Chess.com,2023.08.09,-,MagnusCarlsen,Tobias_Koelle,1-0,5b2/5k2/2q2P2/2P5/3P3Q/5NP1/P4PK1/8 b - -,UTC,A45,https://www.chess.com/openings/Trompowsky-Attack...3.e3-c5-4.c3-Nc6,2023.08.09,19:43:25,3238,2985,180,MagnusCarlsen won by resignation,19:43:25,2023.08.09,19:47:35,https://www.chess.com/game/live/85349032227,d4 Nf6 Bg5 d5 e3 c5 c3 Nc6 Nd2 Qb6 Qb3 c4 Qc2 g6 Bxf6 exf6 e4 dxe4 Nxc4 Qc7 Qxe4+ Be7 Nf3 Bf5 Qe2 O-O Ne3 Qa5 Nxf5 Qxf5 Qd3 Qd7 Be2 Bd6 O-O Ne7 Rfe1 Nd5 g3 Rfe8 Bf1 Kg7 c4 Nc7 c5 Bf8 b4 Nd5 Qb3 b5 Bxb5 Qxb5 Qxd5 Qxb4 Kg2 Rad8 Qb3 Qa5 Rad1 Qc7 Rxe8 Rxe8 Re1 Rb8 Qc4 Qc6 h4 h5 Re3 Rd8 Ra3 Rd5 Rxa7 Kh6 Rxf7 Rf5 Qc1+ g5 hxg5+ Kg6 Rxf6+ Rxf6 gxf6 h4 Qg5+ Kf7 Qxh4
Live Chess,Chess.com,2023.08.09,-,Tobias_Koelle,MagnusCarlsen,0-1,r2q2k1/5ppp/2p2b2/1p1p4/p2Pr3/P4QBP/1PPnNPP1/1R2R1K1 w - -,UTC,D00,https://www.chess.com/openings/Queens-Pawn-Opening-Chigorin-Variation-2...Nf6-3.Bf4,2023.08.09,19:47:35,2982,3241,180,MagnusCarlsen won by resignation,19:47:35,2023.08.09,19:49:28,https://www.chess.com/game/live/85349506489,d4 d5 Nc3 Nf6 Bf4 a5 e3 a4 a3 c6 Nf3 Bg4 Be2 e6 Ne5 Bxe2 Qxe2 Nbd7 O-O Be7 h3 O-O Rfd1 Nxe5 Bxe5 Nd7 Bg3 b5 e4 Nb6 exd5 exd5 Re1 Re8 Qg4 Nc4 Rab1 Bf6 Ne2 Re4 Qf3 Nd2
Live Chess,Chess.com,2023.08.09,-,MagnusCarlsen,Tobias_Koelle,1-0,1r3kr1/2qnb1p1/4n1Qp/p2pP2P/Bp1P4/2P5/1P1N2PB/5RK1 b - -,UTC,B20,https://www.chess.com/openings/Sicilian-Defense,2023.08.09,19:49:27,3244,2979,180,MagnusCarlsen won by resignation,19:49:27,2023.08.09,19:52:27,https://www.chess.com/game/live/85349546541,e4 c5 Qh5 e6 d3 Nc6 Be2 Nf6 Qh4 Nd4 Bd1 Be7 c3 Nc6 Qg3 Kf8 h4 d5 e5 Nd7 Nf3 Qc7 Bf4 b5 h5 h6 a3 b4 axb4 cxb4 d4 a5 O-O Ba6 Re1 Rg8 Nbd2 Bd3 Nh4 Bxh4 Qxd3 Bg5 Bh2 Rb8 f4 Be7 f5 Nd8 Rf1 Qc6 Ba4 Qc7 fxe6 Nxe6 Rxf7+ Kxf7 Qg6+ Kf8 Rf1+
Live Chess,Chess.com,2023.08.09,-,Tobias_Koelle,MagnusCarlsen,0-1,1Q6/1p1k4/2p1p1p1/3p4/3P1P1b/4PK1P/5qP1/7R w - -,UTC,D00,https://www.chess.com/openings/Queens-Pawn-Opening-Chigorin-Variation-2...Nf6-3.Bf4,2023.08.09,19:52:25,2976,3247,180,MagnusCarlsen won by resignation,19:52:25,2023.08.09,19:57:32,https://www.chess.com/game/live/85349609823,d4 Nf6 Nc3 d5 Bf4 a5 e3 a4 Nb5 Na6 a3 c6 Nc3 Nc7 Nf3 Bg4 Be2 Bxf3 Bxf3 Ne6 Bg3 Ng5 Be2 h5 h3 Nge4 Nxe4 Nxe4 Bh2 e6 Bxh5 Qa5+ Kf1 Qb5+ Kg1 Rxh5 Qxh5 Qxb2 Qd1 Nc3 Qe1 Bxa3 Bf4 Bb4 Kh2 a3 f3 a2 Qg3 g6 Qh4 Kd7 Qh7 Rf8 Bh6 Ke8 Bxf8 Bxf8 Qh8 Nb1 Rxa2 Qxa2 Qe5 Kd7 Qf6 Bd6+ f4 Qxc2 Qxf7+ Be7 Qg8 Nd2 Qb8 Nf3+ Kg3 Bh4+ Kxf3 Qf2+
Live Chess,Chess.com,2023.08.09,-,MagnusCarlsen,Tobias_Koelle,1-0,6qQ/p4k2/4P1p1/2p5/2P5/3P4/n5PK/8 b - -,UTC,B20,https://www.chess.com/openings/Sicilian-Defense,2023.08.09,19:57:33,3250,2973,180,MagnusCarlsen won by resignation,19:57:33,2023.08.09,20:03:07,https://www.chess.com/game/live/85350104205,e4 c5 Qh5 e6 d3 Nc6 Be2 Nf6 Qh4 d5 Nd2 Be7 Qg3 O-O c3 b6 h4 Ba6 e5 Nd7 f4 Kh8 h5 f6 h6 g6 Ndf3 d4 Nh3 b5 O-O dxc3 bxc3 b4 c4 Bb7 Bb2 Nb6 exf6 Bxf6 Ne5 Na4 Ng5 Qe7 Nxc6 Bxc6 Bxf6+ Qxf6 Rae1 Nc3 Bf3 Bxf3 Qxf3 Rae8 Re5 Kg8 Rfe1 Nxa2 Nxe6 Rf7 Ng5 Rxe5 Rxe5 Qxe5 Qa8+ Rf8 Qxf8+ Kxf8 fxe5 b3 Nxh7+ Ke7 Nf6 b2 h7 b1=Q+ Kh2 Qb8 Ng8+ Kf7 h8=Q Qxg8 e6+
Live Chess,Chess.com,2023.08.09,-,Tobias_Koelle,MagnusCarlsen,0-1,6k1/5pp1/8/3qp3/1Ppb2PP/r1B5/PR1QK3/8 w - -,UTC,D06,https://www.chess.com/openings/Queens-Gambit-Declined-Baltic-Defense-3.cxd5,2023.08.09,20:03:48,2970,3253,180,MagnusCarlsen won by resignation,20:03:48,2023.08.09,20:07:19,https://www.chess.com/game/live/85350625807,d4 d5 c4 Bf5 cxd5 Nf6 Nc3 Nxd5 Nf3 e6 g3 Nxc3 bxc3 Be4 Bg2 Be7 O-O O-O Ne5 Bxg2 Kxg2 Qd5+ f3 Nc6 e4 Qa5 Nxc6 bxc6 Qc2 c5 Be3 Rab8 Rab1 Rb6 Rb3 c4 Rxb6 axb6 Rb1 Ra8 Rb2 h5 h4 Ba3 Rb1 Bd6 Rb2 b5 Bd2 c6 g4 hxg4 fxg4 e5 d5 cxd5 exd5 b4 cxb4 Qxd5+ Kf2 Ra3 Bc3 Bb8 Qd2 Ba7+ Ke2 Bd4
Live Chess,Chess.com,2023.08.09,-,MagnusCarlsen,Tobias_Koelle,1-0,8/5P1p/R7/1k6/8/p5P1/1b4KP/8 b - -,UTC,C20,https://www.chess.com/openings/Kings-Pawn-Opening-Wayward-Queen-Attack-2...Nc6-3.Bc4,2023.08.09,20:07:16,3256,2967,180,MagnusCarlsen won by resignation,20:07:16,2023.08.09,20:12:18,https://www.chess.com/game/live/85350699361,e4 e5 Qh5 Nc6 Bc4 g6 Qf3 f5 d3 Nf6 Nc3 Nd4 Qd1 c6 Bb3 Bg7 Nf3 Nxb3 axb3 O-O exf5 gxf5 O-O d6 d4 e4 Nh4 d5 g3 Qe8 Ng2 Bd7 Ne2 Qf7 Bf4 a6 Bd6 Rfe8 Be5 Bf8 Ne3 Nh5 c4 Bh6 f4 Nf6 Nc3 Be6 Bxf6 Qxf6 cxd5 cxd5 Ncxd5 Qf7 Nb6 Bxb3 Qe1 Rad8 d5 Bg7 Qb4 Bxd5 Nbxd5 Rxd5 Nxd5 Qxd5 Rfd1 Qf7 Rac1 e3 Re1 e2 Qc4 Bxb2 Qxf7+ Kxf7 Rc2 Bd4+ Kg2 a5 Rcxe2 Rxe2+ Rxe2 a4 Rd2 Bc3 Rc2 Ba5 Rc4 b5 Rc5 a3 Rxf5+ Ke6 Rxb5 Bc3 Rb6+ Kd5 Ra6 Bb2 f5 Kc4 f6 Kb5 f7
Live Chess,Chess.com,2023.08.09,-,Tobias_Koelle,MagnusCarlsen,0-1,2r2r2/pp3pkp/4bp2/2bNp3/4P3/Pn1B1N1P/1P1K1PP1/2R4R w - -,UTC,D06,https://www.chess.com/openings/Queens-Gambit-Declined-Austrian-Gusev-Countergambit-4.dxc5,2023.08.09,20:12:21,2964,3259,180,MagnusCarlsen won by resignation,20:12:21,2023.08.09,20:14:19,https://www.chess.com/game/live/85350804221,d4 d5 c4 c5 cxd5 Nf6 dxc5 Qxd5 Qxd5 Nxd5 a3 e5 e4 Nf6 Nc3 Bxc5 Bg5 Nc6 Bb5 Ng4 Bh4 O-O h3 Nd4 Bd3 Nf6 Bxf6 gxf6 Nd5 Kg7 Nf3 Be6 Rc1 Rac8 Kd2 Nb3+
Live Chess,Chess.com,2023.08.09,-,MagnusCarlsen,Tobias_Koelle,1-0,2r1r1k1/p4ppp/1p6/8/3q4/5Q2/PB2RPPP/R5K1 b - -,UTC,B20,https://www.chess.com/openings/Sicilian-Defense,2023.08.09,20:14:25,3262,2961,180,MagnusCarlsen won by resignation,20:14:25,2023.08.09,20:17:00,https://www.chess.com/game/live/85351236581,e4 c5 Qh5 Nf6 Qxc5 Nxe4 Qe3 d5 d4 Nc6 Bd3 e5 c3 exd4 cxd4 Bb4+ Nc3 O-O Bxe4 dxe4 Ne2 Bxc3+ bxc3 b6 O-O Ba6 Re1 Rc8 Qxe4 Re8 Qf3 Bxe2 Rxe2 Nxd4 cxd4 Qxd4 Bb2
Live Chess,Chess.com,2023.08.09,-,Tobias_Koelle,MagnusCarlsen,0-1,r1b1k2r/pp2p1b1/1qn3pp/3p1p2/2p4P/1Nn1P1B1/P1PN1PP1/R1Q1KB1R w KQkq -,UTC,A43,https://www.chess.com/openings/Old-Benoni-Defense-Mujannah-Formation,2023.08.09,20:17:04,2959,3264,180,MagnusCarlsen won by resignation,20:17:04,2023.08.09,20:18:31,https://www.chess.com/game/live/85351293749,d4 c5 d5 f5 Bg5 g6 h4 h6 Bf4 Bg7 Nd2 d6 Ngf3 Nf6 e3 Nxd5 Bg3 Bxb2 Qb1 Bg7 Bc4 Nc3 Qc1 d5 Bf1 Nc6 Nb3 Qb6 Nfd2 c4
Live Chess,Chess.com,2023.08.09,-,MagnusCarlsen,Tobias_Koelle,0-1,8/6kp/p7/1p5p/3pK3/1P1P4/P2R1PP1/4q3 w - -,UTC,B20,https://www.chess.com/openings/Sicilian-Defense,2023.08.09,20:18:35,3250,2973,180,Tobias_Koelle won by resignation,20:18:35,2023.08.09,20:23:23,https://www.chess.com/game/live/85351326707,e4 c5 Qh5 Nf6 Qh4 Nc6 d3 e5 c4 Be7 Nc3 Nd4 Rb1 Nc2+ Kd1 Nd4 Qg3 O-O Nf3 d6 Nxd4 cxd4 Nd5 Nxd5 exd5 f5 h4 Kh8 Be2 a6 Bg5 b5 b3 Rb8 Bxe7 Qxe7 Qg5 Qc7 Rc1 Qf7 Bh5 Qg8 Qe7 Rf6 c5 Rb7 cxd6 Rxe7 dxe7 g6 Bf3 Bd7 Re1 Qb8 d6 Qxd6 Rc8+ Kg7 e8=Q Bxe8 Rxe8 Re6 Rc8 Re7 h5 gxh5 Rc6 Qa3 Re2 Qa5 Rc5 Rc7 Rcxe5 Qc3 Rd2 Qa1+ Ke2 Rc1 Be4 fxe4 Rxe4 Re1+ Kf3 Rxe4 Kxe4 Qe1+
Live Chess,Chess.com,2023.08.09,-,Tobias_Koelle,MagnusCarlsen,0-1,8/8/8/5b2/8/6k1/8/3q1K2 w - -,UTC,D00,https://www.chess.com/openings/Queens-Pawn-Opening-Chigorin-Alburt-Defense,2023.08.09,20:23:16,2970,3253,180,MagnusCarlsen won by checkmate,20:23:16,2023.08.09,20:29:48,https://www.chess.com/game/live/85351427397,d4 d5 Nc3 Bf5 Bf4 e6 Nb5 Bb4+ c3 Ba5 a4 a6 b4 axb5 axb5 c6 bxa5 cxb5 e3 Nc6 Bxb5 Rxa5 Bxc6+ bxc6 Nf3 Nf6 O-O O-O Ne5 Rxa1 Qxa1 Qb6 c4 dxc4 Nxc4 Qb3 Ne5 Nd5 Bg3 h5 Nxc6 Rc8 h3 Kh7 Ne5 f6 Nf3 Nc3 Re1 Ne4 Qd1 Qxd1 Rxd1 Rc2 d5 e5 d6 Bd7 Bxe5 fxe5 Nxe5 Nf6 g4 Rc5 f4 g5 Kf2 h4 Kf3 Kh6 Nf7+ Kg7 Nxg5 Bc6+ Ke2 Rc2+ Rd2 Bb5+ Kd1 Rc3 e4 Nd7 e5 Nc5 Rd5 Kg6 Kd2 Rc4 Ke3 Bc6 Rd4 Rc3+ Kd2 Rg3 Rc4 Nb3+ Ke1 Rg1+ Kf2 Rg2+ Kf1 Nd2+ Ke1 Nxc4 Ne6 Ne3 f5+ Nxf5 Nf4+ Kf7 Nxg2 Bxg2 gxf5 Bxh3 e6+ Ke8 d7+ Kd8 Kf2 Bxf5 Kf3 Bxe6 Kf4 h3 Kf3 Kxd7 Kg3 Kd6 Kh2 Ke5 Kg3 Ke4 Kf2 Kf4 Kg1 Kg3 Kf1 h2 Ke2 h1=Q Ke3 Qf3+ Kd4 Qd5+ Ke3 Bf5 Ke2 Qd3+ Ke1 Qc2 Kf1 Qd1#
Live Chess,Chess.com,2023.08.09,-,MagnusCarlsen,Tobias_Koelle,1-0,r4k1r/2pR2p1/p1p2p1p/8/8/1PP4P/2P2PP1/4R1K1 b - -,UTC,C25,https://www.chess.com/openings/Vienna-Game-Max-Lange-Defense-3.Bc4-Bc5-4.Qg4,2023.08.09,20:29:51,3256,2967,180,MagnusCarlsen won by resignation,20:29:51,2023.08.09,20:31:27,https://www.chess.com/game/live/85351950615,e4 e5 Nc3 Nc6 Bc4 Bc5 Qg4 Kf8 Qd1 Nf6 d3 d6 h3 Be6 Bb3 a6 Nf3 h6 Be3 Ba7 O-O d5 Bxa7 Rxa7 exd5 Nxd5 Re1 Nxc3 bxc3 Bxb3 axb3 Qd6 Nxe5 Nxe5 Qe2 f6 d4 Ra8 dxe5 Qxe5 Qf3 Qb5 Rad1 Qc6 Qxc6 bxc6 Rd7
Live Chess,Chess.com,2023.08.09,-,Tobias_Koelle,MagnusCarlsen,1/2-1/2,7R/5pk1/4bNp1/4P2p/5P1n/4K3/8/8 w - -,UTC,D22,https://www.chess.com/openings/Queens-Gambit-Accepted-Alekhine-Haberditz-Variation...9.bxc4-bxc4-10.Bxc4-Nf6-11.O-O,2023.08.09,20:31:23,2972,3251,180,Game drawn by repetition,20:31:23,2023.08.09,20:36:57,https://www.chess.com/game/live/85351984993,d4 d5 c4 dxc4 Nf3 a6 e3 b5 a4 Bb7 b3 e6 axb5 axb5 Rxa8 Bxa8 bxc4 bxc4 Bxc4 Nf6 O-O Nbd7 Qc2 Be7 Ba3 Bxa3 Nxa3 O-O Nd2 c5 dxc5 Nxc5 Nb5 Qb8 Nd4 h6 Rb1 Qd6 h3 Nce4 Rd1 Rc8 Nxe4 Bxe4 Qb3 Rxc4 Qxc4 e5 f3 Bg6 Qc6 Qd8 Ra1 Kh7 Ra8 Qe7 Qc8 Bd3 Nf5 Qb4 e4 Kg6 Qf8 Qxf8 Rxf8 Bc4 Rc8 Be6 Rc7 Nh5 Kf2 Nf4 Ne3 Kf6 Ra7 h5 h4 Nd3+ Ke2 Nf4+ Kf2 Nd3+ Kg1 Nf4 g3 Ne2+ Kf2 Nd4 Ra6 g6 Nd5+ Kg7 Nc7 Bd7 Ra8 Kf6 Nd5+ Kg7 f4 exf4 gxf4 Bg4 Ke3 Nf3 e5 Nxh4 Nf6 Be6 Rg8+ Kh6 Rh8+ Kg7 Rh7+ Kf8 Rh8+ Kg7 Rh7+ Kf8 Rh8+ Kg7
